accntnum,location,BLDG_DED,BLDG_LIMIT,CNT_DED,CNT_LIMIT,STATE,POSTCODE,COUNTRY,LON,LAT,BLDG_VALUE,CNT_VALUE,CONSTR_CODE,NUM_STORIES,YEAR_BUILT,foundationtype,BasementFinishType,FIRST_FLOOR_ELEV,BASE_FLOOD_ELEV,elev_ft
1-WA01128195,WA01128195,4000,250000,4000,100000,WA,98144,US,-122.31408,47.589418,828283,1194637,2,3,1926,9,0,7,unknown,281.64138697
1-WA01125949,WA01125949,3000,58942,1500,100000,WA,98144,US,-122.29026,47.588062,470470,693337,2,1,1981,8,0,0,unknown,204.78638451
1-WA01126022,WA01126022,2000,250000,1500,100000,WA,98144,US,-122.293303,47.588109,656461,330638,1,3,1950,8,0,1,unknown,272.61774823
1-WA01127091,WA01127091,5000,215841,1500,7955,WA,98144,US,-122.309877,47.588783,416576,134499,2,2,2008,7,0,3,unknown,115.0002235
1-WA01127095,WA01127095,5000,250000,1250,100000,WA,98144,US,-122.31336,47.588784,1514911,378131,2,2,1918,7,0,6,unknown,270.58084199
1-WA01127145,WA01127145,2000,19598,1500,100000,WA,98144,US,-122.310299,47.588807,136914,1240273,2,3,1997,4,0,3,unknown,120.43844546
1-WA01127161,WA01127161,5000,250000,1250,100000,WA,98144,US,-122.314157,47.588816,910184,137975,2,1,1972,4,0,3,unknown,285.5561804
1-WA01126184,WA01126184,3000,87819,2000,100000,WA,98144,US,-122.293939,47.588186,821753,390330,2,1,1956,4,0,3,unknown,249.41097255
1-WA01127127,WA01127127,4000,250000,4000,100000,WA,98144,US,-122.299869,47.588799,1670472,356239,1,2,1978,6,0,6,unknown,128.08505987
1-WA01127313,WA01127313,0,0,2000,60083,WA,98144,US,-122.30283,47.588913,0,110680,2,2,1937,6,0,6,unknown,122.63269749
1-WA01126188,WA01126188,3000,167533,0,0,WA,98144,US,-122.309203,47.588187,1038473,0,1,2,1991,4,0,4,unknown,121.52843565
1-WA01125952,WA01125952,5000,58606,1000,2846,WA,98144,US,-122.314023,47.588064,59773,15441,1,2,1910,9,0,6,unknown,280.76012709
1-WA01126192,WA01126192,3000,250000,0,0,WA,98144,US,-122.288914,47.588189,1385578,0,2,2,1924,9,0,9,unknown,154.16772803
1-WA01126038,WA01126038,4000,159051,1250,100000,WA,98144,US,-122.292151,47.588117,1239644,254152,2,2,1918,7,0,3,unknown,272.1921511
1-WA01127235,WA01127235,1250,47775,1250,100000,WA,98144,US,-122.308169,47.588858,1745492,490313,2,2,1919,6,0,8,unknown,107.42475737
1-WA01127239,WA01127239,2000,244431,2000,100000,WA,98144,US,-122.314157,47.588861,249638,549446,2,1,1921,8,0,1,unknown,285.5561804
1-WA01127247,WA01127247,3000,146702,1250,100000,WA,98144,US,-122.310844,47.588865,152048,1277451,1,3,1910,2,1,5,unknown,131.2430357
1-WA01127275,WA01127275,1500,250000,1250,100000,WA,98144,US,-122.313363,47.588881,706013,1008223,2,2,2013,7,0,1,unknown,269.43290232
1-WA01126625,WA01126625,4000,104293,4000,100000,WA,98144,US,-122.293855,47.588503,672937,1130187,1,1,2001,7,0,8,unknown,239.55843942
1-WA01126224,WA01126224,5000,63901,1000,100000,WA,98144,US,-122.290269,47.588207,1929750,913281,2,2,1965,2,1,4,unknown,205.38868767
1-WA01125884,WA01125884,3000,170682,1250,100000,WA,98144,US,-122.30447,47.588026,297559,642744,1,2,1980,2,1,5,unknown,83.826725123
1-WA01125918,WA01125918,3000,4348,0,0,WA,98144,US,-122.311768,47.588045,65673,0,1,1,1960,9,0,7,unknown,210.63357301
1-WA01126612,WA01126612,2000,51233,1250,100000,WA,98144,US,-122.292788,47.588496,1218588,722239,1,3,1981,8,0,2,unknown,283.57719411
1-WA01127395,WA01127395,3000,250000,0,0,WA,98144,US,-122.286529,47.588957,1988431,0,2,2,1910,6,0,6,unknown,55.793866615
1-WA01127423,WA01127423,3000,92990,0,0,WA,98144,US,-122.295142,47.588969,338941,0,1,1,1952,9,0,7,unknown,166.03810899
1-WA01127427,WA01127427,2000,250000,1250,100000,WA,98144,US,-122.287671,47.588972,2036651,884079,2,2,2012,7,0,6,unknown,100.9601279
1-WA01126266,WA01126266,1250,219180,1250,100000,WA,98144,US,-122.291771,47.588245,549637,710075,2,2,1919,8,0,1,unknown,244.74617909
1-WA01126270,WA01126270,1500,250000,1500,100000,WA,98144,US,-122.304332,47.588248,471552,1171076,2,2,1921,4,0,4,unknown,87.722794802
1-WA01126833,WA01126833,3000,250000,3000,100000,WA,98144,US,-122.307614,47.588609,1402356,921550,2,1,1947,2,1,5,unknown,90.177981888
1-WA01127511,WA01127511,0,0,1000,100000,WA,98144,US,-122.317566,47.589011,0,902448,2,3,1980,8,0,1,unknown,298.87790983
1-WA01127561,WA01127561,3000,250000,1500,2500,WA,98144,US,-122.295639,47.589034,972598,18559,1,2,1913,6,0,5,unknown,147.5353
1-WA01127527,WA01127527,1500,250000,1500,100000,WA,98134,US,-122.318281,47.58902,1750302,1127705,2,1,1904,7,0,8,unknown,283.81100646
1-WA01127543,WA01127543,0,0,1000,5284,WA,98144,US,-122.309256,47.589028,0,1284902,1,2,2010,9,0,6,unknown,102.56196194
1-WA01125978,WA01125978,1250,250000,1250,30727,WA,98144,US,-122.303574,47.588079,1889340,137229,1,3,1955,8,0,2,unknown,91.519395973
1-WA01126724,WA01126724,4000,250000,2000,60981,WA,98144,US,-122.304769,47.588554,1152373,309556,1,1,1980,2,1,5,unknown,84.361233015
1-WA01126728,WA01126728,3000,250000,1250,17000,WA,98144,US,-122.304996,47.588555,355388,137490,1,1,2009,4,0,4,unknown,82.615212617
1-WA01126302,WA01126302,5000,110834,1250,100000,WA,98144,US,-122.303569,47.588273,178407,522174,1,3,1977,7,0,8,unknown,96.581942067
1-WA01127657,WA01127657,0,0,1250,100000,WA,98144,US,-122.313495,47.589097,0,706735,2,1,1923,6,0,5,unknown,266.6121542
1-WA01127615,WA01127615,4000,250000,3000,100000,WA,98144,US,-122.303146,47.589071,1793682,280053,1,3,1964,6,0,5,unknown,118.41352741
1-WA01127623,WA01127623,3000,246008,3000,100000,WA,98144,US,-122.291757,47.589075,868966,1206188,2,1,1938,4,0,2,unknown,274.3317345
1-WA01126318,WA01126318,1500,250000,1250,100000,WA,98144,US,-122.308712,47.588286,339212,944111,2,2,2001,9,0,8,unknown,119.41097823
1-WA01126764,WA01126764,10000,214504,10000,100000,WA,98144,US,-122.308869,47.58857,871993,1107477,1,1,1929,4,0,2,unknown,118.54807794
1-WA01127667,WA01127667,4000,121018,3000,51655,WA,98144,US,-122.310841,47.589104,339806,210448,1,3,1973,4,0,2,unknown,131.19027323
1-WA01126768,WA01126768,2000,250000,1250,100000,WA,98144,US,-122.308778,47.588571,1430880,927649,1,2,1935,4,0,4,unknown,118.48480038
1-WA01127675,WA01127675,5000,250000,5000,100000,WA,98144,US,-122.308161,47.589107,1614542,734807,1,2,1919,8,0,1,unknown,94.247660496
1-WA01126772,WA01126772,5000,250000,1250,100000,WA,98144,US,-122.303191,47.588573,401315,1184594,1,1,2003,6,0,4,unknown,107.70628954
1-WA01126101,WA01126101,1250,12894,1250,92605,WA,98144,US,-122.308075,47.588148,1953608,133420,1,3,1906,4,0,4,unknown,119.3632092
1-WA01127683,WA01127683,1500,250000,1250,100000,WA,98144,US,-122.309056,47.589112,687414,1066640,1,1,1902,7,0,2,unknown,98.492663913
1-WA01126774,WA01126774,3000,250000,3000,100000,WA,98144,US,-122.308691,47.588574,2132120,1015662,2,3,1995,7,0,3,unknown,118.62046968
1-WA01126324,WA01126324,4000,250000,1500,100000,WA,98144,US,-122.292874,47.588291,2142236,837732,2,3,1915,2,1,4,unknown,284.47124598
1-WA01127687,WA01127687,4000,250000,0,0,WA,98144,US,-122.311421,47.589113,1399851,0,2,2,1982,9,0,8,unknown,154.8512812
1-WA01126113,WA01126113,0,0,1250,100000,WA,98144,US,-122.295577,47.588157,0,1074062,1,3,1986,4,0,3,unknown,198.11319204
1-WA01127751,WA01127751,3000,250000,3000,100000,WA,98144,US,-122.3135,47.589156,1832283,854460,1,1,1983,7,0,5,unknown,266.6121542
1-WA01126821,WA01126821,4000,250000,0,0,WA,98144,US,-122.293854,47.5886,1354882,0,2,3,1992,6,0,5,unknown,235.97230086
1-WA01126824,WA01126824,2000,250000,1500,62344,WA,98144,US,-122.316288,47.588602,1167087,334070,1,3,2010,2,1,4,unknown,317.2493343
1-WA01127795,WA01127795,1500,250000,1250,100000,WA,98144,US,-122.288254,47.589181,1102375,406570,2,3,1993,7,0,8,unknown,121.91948225
1-WA01126845,WA01126845,1500,115583,1250,100000,WA,98144,US,-122.286526,47.588618,283617,1132921,2,1,1925,8,0,0,unknown,57.027304974
1-WA01127803,WA01127803,4000,117849,1500,36643,WA,98144,US,-122.287683,47.589186,296910,245126,2,3,1914,2,1,4,unknown,101.61466533
1-WA01126354,WA01126354,3000,250000,1250,100000,WA,98144,US,-122.310869,47.588319,927140,464800,1,2,1909,6,0,5,unknown,145.38769166
1-WA01127811,WA01127811,5000,250000,4000,100000,WA,98144,US,-122.308682,47.589189,1453565,932950,2,2,1972,6,0,6,unknown,95.272880345
1-WA01126356,WA01126356,5000,54849,2000,100000,WA,98144,US,-122.312418,47.58832,168123,1067689,1,1,1997,8,0,0,unknown,233.14937426
1-WA01126853,WA01126853,3000,250000,3000,100000,WA,98144,US,-122.293276,47.588625,1663566,1066946,1,2,1910,6,0,7,unknown,247.92629402
1-WA01126844,WA01126844,5000,250000,1500,100000,WA,98144,US,-122.305368,47.588616,1985340,627941,1,2,1987,7,0,2,unknown,79.386150834
1-WA01126846,WA01126846,1250,250000,1250,100000,WA,98144,US,-122.285733,47.588619,1514220,784832,1,2,1973,7,0,3,unknown,31.333675543
1-WA01127831,WA01127831,4000,250000,4000,48946,WA,98144,US,-122.31141,47.589201,1082094,115194,1,3,1925,2,1,5,unknown,153.70494586
1-WA01127839,WA01127839,4000,42772,1250,100000,WA,98144,US,-122.313498,47.589206,71338,550681,1,3,2005,2,1,5,unknown,266.07146193
1-WA01126860,WA01126860,3000,250000,2000,100000,WA,98144,US,-122.303527,47.588631,1873102,1244953,1,3,1908,2,1,4,unknown,105.41204077
1-WA01127863,WA01127863,1500,2500,1500,100000,WA,98144,US,-122.291158,47.589229,1595184,1283160,1,2,1954,7,0,3,unknown,268.89621595
1-WA01126877,WA01126877,4000,250000,1500,100000,WA,98144,US,-122.28774,47.588647,735416,228512,2,3,1971,7,0,2,unknown,107.82936697
1-WA01126122,WA01126122,4000,250000,2000,100000,WA,98144,US,-122.304134,47.588162,1388884,483031,1,3,1933,8,0,0,unknown,89.232499575
1-WA01127895,WA01127895,1250,250000,1250,50969,WA,98144,US,-122.285829,47.589245,1148140,274711,1,1,1942,8,0,1,unknown,30.920886816
1-WA01126880,WA01126880,5000,237500,4000,100000,WA,98144,US,-122.287099,47.588653,600686,765426,2,2,1986,9,0,8,unknown,72.800520702
1-WA01127919,WA01127919,3000,250000,1500,100000,WA,98144,US,-122.316783,47.589259,1059061,1287128,1,3,2014,8,0,0,unknown,314.20027908
1-WA01127922,WA01127922,5000,250000,1250,100000,WA,98144,US,-122.316925,47.58926,1167160,486650,2,1,1950,6,0,7,unknown,311.32275931
1-WA01127960,WA01127960,4000,250000,3000,57919,WA,98144,US,-122.29014,47.589284,1741866,64233,1,1,1991,6,0,7,unknown,213.98026931
1-WA01126161,WA01126161,5000,250000,0,0,WA,98144,US,-122.298418,47.588175,1267765,0,1,1,1962,2,1,3,unknown,113.51582056
1-WA01127968,WA01127968,1500,250000,1250,100000,WA,98144,US,-122.311407,47.58929,1164542,1067496,1,1,1965,2,1,3,unknown,151.02194381
1-WA01127978,WA01127978,2000,250000,1500,100000,WA,98144,US,-122.293322,47.589294,1818828,942988,2,3,1924,4,0,3,unknown,219.94656544
1-WA01127994,WA01127994,1500,250000,0,0,WA,98144,US,-122.317057,47.589308,1512862,0,2,2,1926,8,0,0,unknown,306.25214235
1-WA01128006,WA01128006,2000,119983,1250,100000,WA,98144,US,-122.295198,47.589317,1620542,918362,1,2,2006,7,0,6,unknown,148.69146145
1-WA01128014,WA01128014,1500,27159,1250,100000,WA,98144,US,-122.315288,47.58932,447526,363602,1,2,1913,4,0,2,unknown,327.0548333
1-WA01128018,WA01128018,1500,250000,0,0,WA,98144,US,-122.299892,47.589321,2152931,0,1,1,1972,6,0,5,unknown,138.7688299
1-WA01126955,WA01126955,3000,250000,1500,13711,WA,98144,US,-122.316507,47.588702,1755648,360765,1,2,1971,9,0,9,unknown,314.62274957
1-WA01125907,WA01125907,2000,250000,2000,100000,WA,98144,US,-122.310879,47.588038,2147294,744691,1,3,1949,2,1,5,unknown,155.15040195
1-WA01126963,WA01126963,4000,250000,3000,100000,WA,98144,US,-122.304158,47.588706,1724534,940892,1,2,1924,4,0,2,unknown,98.16921574
1-WA01126971,WA01126971,3000,250000,0,0,WA,98144,US,-122.294652,47.58871,1329390,0,1,1,1962,8,0,0,unknown,184.00902492
1-WA01128060,WA01128060,1250,53629,1250,15891,WA,98144,US,-122.315119,47.589344,54333,235865,1,3,1966,7,0,1,unknown,327.15838645
1-WA01127001,WA01127001,5000,250000,2000,100000,WA,98144,US,-122.294347,47.588729,1847441,876828,1,3,1990,4,0,4,unknown,201.75044609
1-WA01128101,WA01128101,5000,82800,0,0,WA,98144,US,-122.311966,47.58937,430621,0,2,2,1939,2,1,4,unknown,163.13253147
1-WA01128084,WA01128084,3000,250000,3000,100000,WA,98144,US,-122.30408,47.589364,1395573,949158,1,1,1926,7,0,6,unknown,111.41074175
1-WA01128096,WA01128096,1250,219300,1250,100000,WA,98144,US,-122.311231,47.589369,599228,557266,2,1,1929,7,0,7,unknown,142.25972896
1-WA01127185,WA01127185,5000,250000,1250,100000,WA,98144,US,-122.291214,47.58883,1703731,403531,1,2,1966,7,0,2,unknown,262.30262322
1-WA01126439,WA01126439,4000,250000,0,0,WA,98144,US,-122.29463,47.588371,644183,0,1,1,1912,6,0,7,unknown,210.33585647
1-WA01126461,WA01126461,3000,15904,3000,100000,WA,98144,US,-122.29022,47.58839,188458,514880,2,1,1994,2,1,4,unknown,206.23883534
1-WA01128168,WA01128168,0,0,1500,100000,WA,98144,US,-122.315124,47.589407,0,344699,2,3,1999,7,0,1,unknown,326.98201834
1-WA01127027,WA01127027,5000,166290,4000,100000,WA,98144,US,-122.303046,47.588748,1914781,307263,2,2,1996,7,0,8,unknown,115.12553846
1-WA01128200,WA01128200,2000,250000,1250,100000,WA,98144,US,-122.305364,47.589424,917537,419040,2,3,1980,4,0,3,unknown,89.483093415
1-WA01127097,WA01127097,3000,250000,0,0,WA,98144,US,-122.30971,47.588785,821906,0,2,2,1960,7,0,1,unknown,112.69090256
1-WA01126385,WA01126385,5000,101310,0,0,WA,98144,US,-122.286512,47.588335,138831,0,2,1,1940,6,0,7,unknown,57.107127812
1-WA01130007,WA01130007,3000,250000,3000,100000,WA,98144,US,-122.31424,47.590636,1755067,298100,1,2,1993,7,0,9,unknown,284.15117707
1-WA01128783,WA01128783,3000,250000,1500,100000,WA,98144,US,-122.291092,47.589815,1158857,711259,2,1,1983,6,0,6,unknown,265.86125523
1-WA01129456,WA01129456,5000,250000,4000,100000,WA,98144,US,-122.315687,47.590281,990423,1237278,1,2,2011,4,0,2,unknown,324.27545985
1-WA01130108,WA01130108,5000,9581,2000,15432,WA,98144,US,-122.315483,47.590694,1263090,55262,2,2,1999,2,1,4,unknown,322.79165731
1-WA01128452,WA01128452,5000,250000,4000,100000,WA,98144,US,-122.28656,47.589592,757537,313611,2,2,1953,6,0,6,unknown,51.960746413
1-WA01130370,WA01130370,5000,250000,2000,54688,WA,98144,US,-122.297023,47.590855,1615384,737302,1,2,1933,9,0,8,unknown,131.98099504
1-WA01128779,WA01128779,0,0,1250,15605,WA,98144,US,-122.290119,47.589814,0,860768,2,2,2003,4,0,4,unknown,215.45253314
1-WA01128798,WA01128798,3000,250000,2000,100000,WA,98144,US,-122.290695,47.589823,1864154,1057241,1,2,2011,7,0,2,unknown,236.24979102
1-WA01128814,WA01128814,4000,229297,4000,100000,WA,98144,US,-122.316934,47.589833,1105369,698501,1,3,1929,6,0,4,unknown,313.34284795
1-WA01129439,WA01129439,2000,232526,1250,100000,WA,98144,US,-122.313411,47.590268,1963666,729555,2,2,1907,9,0,8,unknown,232.12546346
1-WA01130063,WA01130063,2000,250000,1250,22849,WA,98144,US,-122.292735,47.590669,1033986,619229,1,3,1920,4,0,2,unknown,267.04716406
1-WA01130236,WA01130236,1500,212673,1500,100000,WA,98144,US,-122.313307,47.590786,383043,413951,1,3,1996,8,0,0,unknown,222.50456421
1-WA01130192,WA01130192,1500,250000,1250,100000,WA,98144,US,-122.312452,47.590759,2091586,510719,1,3,1914,7,0,1,unknown,175.55911979
1-WA01128745,WA01128745,5000,250000,0,0,WA,98144,US,-122.294726,47.589788,1507439,0,1,1,1936,6,0,6,unknown,154.26295769
1-WA01130516,WA01130516,5000,63943,2000,38014,WA,98144,US,-122.301908,47.590953,679690,294095,2,3,1988,7,0,5,unknown,171.12174432
1-WA01129739,WA01129739,5000,60228,1500,100000,WA,98144,US,-122.315274,47.590446,224517,1245650,1,3,2008,8,0,2,unknown,319.76675892
1-WA01129747,WA01129747,2000,250000,1250,100000,WA,98144,US,-122.315092,47.59045,432477,477961,1,2,1973,4,0,2,unknown,316.74596486
1-WA01129916,WA01129916,5000,250000,3000,29016,WA,98144,US,-122.316271,47.590567,1894215,590282,2,2,1907,4,0,4,unknown,322.75533841
1-WA01128660,WA01128660,5000,250000,5000,34884,WA,98144,US,-122.31679,47.58973,1343934,379413,2,2,1910,4,0,4,unknown,315.48959015
1-WA01130171,WA01130171,2000,71691,1500,100000,WA,98144,US,-122.292072,47.590742,917879,1260693,1,2,1969,7,0,2,unknown,275.01229883
1-WA01129320,WA01129320,1500,250000,1250,100000,WA,98144,US,-122.289586,47.590191,354204,900861,1,2,1970,4,0,4,unknown,188.88215171
1-WA01128570,WA01128570,0,0,2000,40610,WA,98144,US,-122.316778,47.589674,0,86472,1,2,1914,6,0,6,unknown,315.84718202
1-WA01129725,WA01129725,1250,250000,0,0,WA,98144,US,-122.316287,47.59044,1974930,0,1,1,1915,6,0,5,unknown,322.86995456
1-WA01129765,WA01129765,1500,192763,1500,100000,WA,98144,US,-122.29007,47.590468,1547287,286479,1,2,1959,4,0,3,unknown,208.70959001
1-WA01128598,WA01128598,1500,250000,1250,100000,WA,98144,US,-122.289585,47.58969,2108870,1103863,2,3,1955,4,0,3,unknown,188.03394302
1-WA01128614,WA01128614,1500,250000,1500,45763,WA,98144,US,-122.290746,47.589696,1858538,1288430,1,1,1941,4,0,4,unknown,234.43167745
1-WA01128258,WA01128258,1500,250000,1250,100000,WA,98144,US,-122.308732,47.589463,1253145,605409,2,3,1934,8,0,1,unknown,84.990363612
1-WA01129929,WA01129929,2000,137116,1250,100000,WA,98144,US,-122.315251,47.590577,396832,663797,2,2,1999,2,1,5,unknown,319.6738685
1-WA01128646,WA01128646,10000,197808,10000,100000,WA,98144,US,-122.311386,47.589719,1446158,863236,2,2,1972,9,0,10,unknown,140.99251764
1-WA01128650,WA01128650,4000,250000,1500,61706,WA,98144,US,-122.286067,47.589723,1607429,176767,1,1,2006,6,0,8,unknown,36.168751157
1-WA01130061,WA01130061,4000,250000,2000,100000,WA,98144,US,-122.28959,47.590667,636988,1164404,1,2,1995,8,0,0,unknown,190.38945491
1-WA01128694,WA01128694,3000,181268,0,0,WA,98144,US,-122.291591,47.589746,973616,0,1,3,1919,2,1,5,unknown,275.60505147
1-WA01128464,WA01128464,4000,250000,3000,100000,WA,98144,US,-122.311355,47.589604,959485,620907,1,1,1994,8,0,2,unknown,141.64415808
1-WA01129251,WA01129251,5000,250000,0,0,WA,98144,US,-122.31194,47.59015,1712319,0,1,1,1952,6,0,6,unknown,161.02119282
1-WA01129277,WA01129277,5000,250000,0,0,WA,98144,US,-122.311872,47.590165,814517,0,2,3,1933,2,1,3,unknown,161.02119282
1-WA01130374,WA01130374,4000,250000,1250,5085,WA,98144,US,-122.312073,47.590858,2103968,131647,1,3,2003,6,0,8,unknown,165.55123233
1-WA01130446,WA01130446,5000,12992,1500,100000,WA,98144,US,-122.293117,47.5909,128607,207074,1,3,2014,8,0,1,unknown,244.82938119
1-WA01129327,WA01129327,4000,250000,0,0,WA,98144,US,-122.312129,47.590194,1229658,0,1,2,2013,7,0,1,unknown,171.24654747
1-WA01129331,WA01129331,1000,91706,1000,67442,WA,98144,US,-122.312332,47.590195,118685,281822,2,1,1919,7,0,3,unknown,179.76744014
1-WA01130532,WA01130532,3000,250000,3000,100000,WA,98144,US,-122.316954,47.590965,1427173,151689,2,3,1967,7,0,7,unknown,313.79633222
1-WA01129357,WA01129357,2000,250000,1250,100000,WA,98144,US,-122.312065,47.59021,1143661,1240051,1,3,1929,7,0,1,unknown,171.24654747
1-WA01129460,WA01129460,2000,250000,1250,100000,WA,98144,US,-122.316286,47.590283,1658079,1037111,2,2,1962,2,1,3,unknown,321.83305164
1-WA01129422,WA01129422,5000,118485,1250,100000,WA,98144,US,-122.315276,47.590257,411822,773869,2,3,2013,7,0,9,unknown,320.62243808
1-WA01128827,WA01128827,5000,250000,1250,44313,WA,98144,US,-122.310862,47.589842,2146895,69389,1,1,1909,6,0,5,unknown,130.28072595
1-WA01129644,WA01129644,3000,250000,0,0,WA,98144,US,-122.315273,47.590396,1462946,0,2,3,1966,4,0,3,unknown,319.76675892
1-WA01128835,WA01128835,4000,250000,3000,46645,WA,98144,US,-122.314259,47.58985,1395727,1044535,2,3,1901,8,0,0,unknown,287.47794883
1-WA01128551,WA01128551,5000,250000,5000,100000,WA,98144,US,-122.290193,47.589663,709782,1011074,2,3,1903,7,0,3,unknown,215.40121752
1-WA01128291,WA01128291,4000,250000,1250,100000,WA,98144,US,-122.285939,47.589479,1107124,1014945,1,1,1912,2,1,5,unknown,31.124968188
1-WA01128561,WA01128561,5000,139237,1250,100000,WA,98144,US,-122.317059,47.589668,213519,981589,1,2,1973,7,0,3,unknown,310.85596139
1-WA01129686,WA01129686,5000,10360,0,0,WA,98144,US,-122.315501,47.59042,96190,0,2,2,1994,6,0,5,unknown,323.49056809
1-WA01128207,WA01128207,4000,250000,1250,11639,WA,98144,US,-122.286512,47.589428,1276043,106201,1,1,2007,2,1,5,unknown,53.15597611
1-WA01129750,WA01129750,5000,101512,1250,100000,WA,98144,US,-122.291654,47.590453,661722,953779,1,1,1929,7,0,8,unknown,270.91422783
1-WA01128400,WA01128400,5000,142148,4000,100000,WA,98144,US,-122.316273,47.589559,1532209,1165935,2,2,1905,9,0,7,unknown,322.51404247
1-WA01129794,WA01129794,1500,250000,0,0,WA,98144,US,-122.292613,47.590498,1497782,0,1,2,1920,7,0,3,unknown,270.86223636
1-WA01128408,WA01128408,2000,250000,1250,34277,WA,98144,US,-122.291114,47.589564,2009549,755902,2,3,2007,2,1,5,unknown,263.36292838
1-WA01129876,WA01129876,4000,189972,1250,100000,WA,98144,US,-122.291646,47.590546,1254690,1060348,2,3,2001,6,0,4,unknown,269.08201977
1-WA01129890,WA01129890,4000,250000,1500,100000,WA,98144,US,-122.314203,47.590553,790164,919936,1,2,2002,6,0,6,unknown,284.99213838
1-WA01129898,WA01129898,1500,71168,1000,100000,WA,98144,US,-122.293107,47.590557,1094315,616450,2,2,1944,9,0,8,unknown,234.42061446
1-WA01128257,WA01128257,4000,250000,2000,100000,WA,98144,US,-122.311911,47.589463,1584153,324801,2,2,2010,7,0,7,unknown,153.41067092
1-WA01128635,WA01128635,5000,250000,2000,39417,WA,98144,US,-122.293024,47.589709,1298417,1235037,1,1,1928,7,0,9,unknown,233.12544381
1-WA01128648,WA01128648,2000,54486,1250,40086,WA,98144,US,-122.315165,47.58972,235808,145539,1,3,1953,2,1,4,unknown,325.92443956
1-WA01130002,WA01130002,5000,59262,1250,67674,WA,98144,US,-122.311974,47.590634,1831967,159782,2,3,1919,7,0,3,unknown,165.78159323
1-WA01128320,WA01128320,5000,86156,0,0,WA,98144,US,-122.289581,47.589502,499549,0,2,1,2015,4,0,2,unknown,187.91666284
1-WA01128672,WA01128672,3000,250000,3000,100000,WA,98144,US,-122.310836,47.589734,1687096,1078963,1,3,1990,7,0,3,unknown,129.24931844
1-WA01130074,WA01130074,1500,250000,1250,48737,WA,98144,US,-122.293106,47.590676,1302312,271309,1,1,2009,4,0,2,unknown,238.78899386
1-WA01130114,WA01130114,4000,154088,1500,8148,WA,98144,US,-122.31628,47.590696,1481376,99466,2,3,1918,7,0,6,unknown,321.88414088
1-WA01130174,WA01130174,5000,243995,4000,9553,WA,98144,US,-122.31203,47.590743,951596,37172,1,1,1913,2,1,5,unknown,162.86334839
1-WA01128699,WA01128699,1500,250000,0,0,WA,98144,US,-122.314211,47.58975,1776084,0,1,1,1920,9,0,10,unknown,288.0751831
1-WA01130210,WA01130210,5000,218883,2000,100000,WA,98144,US,-122.291658,47.590771,904569,1095285,1,1,1954,2,1,4,unknown,268.29327302
1-WA01129203,WA01129203,3000,250000,1250,100000,WA,98144,US,-122.310772,47.590118,1499869,1197690,2,2,1935,8,0,1,unknown,124.20004006
1-WA01130222,WA01130222,1250,250000,1250,100000,WA,98144,US,-122.292641,47.59078,923527,1202534,1,2,1936,8,0,2,unknown,270.9988046
1-WA01130253,WA01130253,1500,250000,0,0,WA,98144,US,-122.290109,47.590798,1211843,0,2,1,1945,7,0,2,unknown,207.26079403
1-WA01128468,WA01128468,4000,250000,1500,100000,WA,98144,US,-122.31209,47.589607,563666,451996,2,2,1966,7,0,5,unknown,165.54352236
1-WA01130263,WA01130263,1250,250000,1250,100000,WA,98144,US,-122.315136,47.590802,392329,453972,1,1,1923,7,0,6,unknown,318.10440979
1-WA01129250,WA01129250,5000,250000,3000,49171,WA,98144,US,-122.290193,47.590148,2089895,209255,2,3,1928,8,0,2,unknown,214.36494124
1-WA01130291,WA01130291,1250,250000,0,0,WA,98144,US,-122.297182,47.590816,1723461,0,1,1,2014,4,0,2,unknown,131.87398716
1-WA01130320,WA01130320,3000,219920,2000,100000,WA,98144,US,-122.296425,47.59083,553077,887316,1,3,1935,6,0,5,unknown,134.14015521
1-WA01130328,WA01130328,5000,250000,1250,100000,WA,98144,US,-122.316991,47.590834,452687,322508,2,2,1968,4,0,4,unknown,314.44297594
1-WA01130301,WA01130301,2000,250000,1250,100000,WA,98144,US,-122.312952,47.590823,1595620,1124158,2,1,1964,9,0,7,unknown,190.3638742
1-WA01129258,WA01129258,4000,250000,4000,77313,WA,98144,US,-122.311253,47.590155,1925680,139659,2,2,1956,2,1,5,unknown,138.6251652
1-WA01130339,WA01130339,1250,250000,1250,14057,WA,98144,US,-122.315669,47.590842,597384,78222,1,2,1956,9,0,10,unknown,322.92206742
1-WA01130405,WA01130405,3000,218366,0,0,WA,98144,US,-122.289625,47.590878,715679,0,2,3,1954,9,0,10,unknown,188.43272257
1-WA01129310,WA01129310,10000,250000,10000,100000,WA,98144,US,-122.312175,47.590187,636392,324819,2,3,2000,8,0,2,unknown,172.43100617
1-WA01130419,WA01130419,3000,250000,2000,100000,WA,98144,US,-122.291666,47.590886,974519,1098689,1,2,1930,2,1,3,unknown,268.14008404
1-WA01130425,WA01130425,1250,250000,1250,100000,WA,98144,US,-122.292657,47.590889,1425405,390184,1,1,1909,6,0,6,unknown,270.42925406
1-WA01128274,WA01128274,2000,185853,2000,100000,WA,98144,US,-122.288864,47.58947,543691,479576,1,1,1965,9,0,7,unknown,156.66469005
1-WA01129326,WA01129326,5000,140088,1500,100000,WA,98144,US,-122.312488,47.590194,1960790,816009,1,3,2015,4,0,4,unknown,182.85634443
