accntnum,location,BLDG_DED,BLDG_LIMIT,CNT_DED,CNT_LIMIT,STATE,POSTCODE,COUNTRY,LON,LAT,BLDG_VALUE,CNT_VALUE,CONSTR_CODE,NUM_STORIES,YEAR_BUILT,foundationtype,BasementFinishType,FIRST_FLOOR_ELEV,BASE_FLOOD_ELEV,elev_ft
CO00783594,CO00783594,1500,200000,1500,50000,CO,80237,US,-104.903506,39.648082,200000,50000,1,1,1990,8,0,1,unknown,5573.0498076
CO00783602,CO00783602,1500,200000,1500,50000,CO,80237,US,-104.8875,39.648088,200000,50000,1,1,1990,8,0,1,unknown,5623.6401045
CO00783610,CO00783610,1500,200000,1500,50000,CO,80237,US,-104.910239,39.648089,200000,50000,1,1,1990,8,0,1,unknown,5557.6043904
CO00783613,CO00783613,1500,200000,1500,50000,CO,80237,US,-104.886509,39.648091,200000,50000,1,1,1990,8,0,1,unknown,5609.4121841
CO00783628,CO00783628,1500,200000,1500,50000,CO,80237,US,-104.890501,39.648098,200000,50000,1,1,1990,8,0,1,unknown,5595.9275806
CO00783647,CO00783647,1500,200000,1500,50000,CO,80237,US,-104.902614,39.648105,200000,50000,1,1,1990,8,0,1,unknown,5563.9261754
CO00783648,CO00783648,1500,200000,1500,50000,CO,80237,US,-104.886079,39.648105,200000,50000,1,1,1990,8,0,1,unknown,5600.2420919
CO00783650,CO00783650,1500,200000,1500,50000,CO,80237,US,-104.902962,39.648107,200000,50000,1,1,1990,8,0,1,unknown,5570.6901028
CO00783651,CO00783651,1500,200000,1500,50000,CO,80237,US,-104.901247,39.648107,200000,50000,1,1,1990,8,0,1,unknown,5549.1768114
CO00783679,CO00783679,1500,200000,1500,50000,CO,80237,US,-104.906659,39.648123,200000,50000,1,1,1990,8,0,1,unknown,5553.8749973
CO00783682,CO00783682,1500,200000,1500,50000,CO,80237,US,-104.90972,39.648127,200000,50000,1,1,1990,8,0,1,unknown,5555.2719166
CO00783700,CO00783700,1500,200000,1500,50000,CO,80237,US,-104.891964,39.648141,200000,50000,1,1,1990,8,0,1,unknown,5574.71466
CO00783702,CO00783702,1500,200000,1500,50000,CO,80237,US,-104.898505,39.648145,200000,50000,1,1,1990,8,0,1,unknown,5520.3997764
CO00783703,CO00783703,1500,200000,1500,50000,CO,80237,US,-104.892308,39.648146,200000,50000,1,1,1990,8,0,1,unknown,5568.1233409
CO00783709,CO00783709,1500,200000,1500,50000,CO,80237,US,-104.893924,39.648151,200000,50000,1,1,1990,8,0,1,unknown,5551.3863325
CO00783714,CO00783714,1500,200000,1500,50000,CO,80237,US,-104.891658,39.648153,200000,50000,1,1,1990,8,0,1,unknown,5579.0303721
CO00783732,CO00783732,1500,200000,1500,50000,CO,80237,US,-104.894435,39.64816,200000,50000,1,1,1990,8,0,1,unknown,5545.2952332
CO00783737,CO00783737,1500,200000,1500,50000,CO,80237,US,-104.899535,39.648164,200000,50000,1,1,1990,8,0,1,unknown,5532.9047735
CO00783738,CO00783738,1500,200000,1500,50000,CO,80237,US,-104.907813,39.648165,200000,50000,1,1,1990,8,0,1,unknown,5544.7169196
CO00783745,CO00783745,1500,200000,1500,50000,CO,80237,US,-104.889296,39.648169,200000,50000,1,1,1990,8,0,1,unknown,5620.7441398
CO00783749,CO00783749,1500,200000,1500,50000,CO,80237,US,-104.898931,39.648174,200000,50000,1,1,1990,8,0,1,unknown,5528.4288613
CO00783761,CO00783761,1500,200000,1500,50000,CO,80237,US,-104.897901,39.64818,200000,50000,1,1,1990,8,0,1,unknown,5518.1726339
CO00783769,CO00783769,1500,200000,1500,50000,CO,80237,US,-104.904918,39.648183,200000,50000,1,1,1990,8,0,1,unknown,5572.4122223
CO00783782,CO00783782,1500,200000,1500,50000,CO,80237,US,-104.889825,39.648185,200000,50000,1,1,1990,8,0,1,unknown,5599.1667704
CO00783803,CO00783803,1500,200000,1500,50000,CO,80237,US,-104.891356,39.64819,200000,50000,1,1,1990,8,0,1,unknown,5584.8355232
CO00783826,CO00783826,1500,200000,1500,50000,CO,80237,US,-104.903892,39.648197,200000,50000,1,1,1990,8,0,1,unknown,5579.8694076
CO00783833,CO00783833,1500,200000,1500,50000,CO,80237,US,-104.892904,39.648201,200000,50000,1,1,1990,8,0,1,unknown,5562.4091052
CO00783853,CO00783853,1500,200000,1500,50000,CO,80237,US,-104.905628,39.648211,200000,50000,1,1,1990,8,0,1,unknown,5567.4629275
CO00783860,CO00783860,1500,200000,1500,50000,CO,80237,US,-104.893284,39.648214,200000,50000,1,1,1990,8,0,1,unknown,5555.193019
CO00783871,CO00783871,1500,200000,1500,50000,CO,80237,US,-104.896672,39.648223,200000,50000,1,1,1990,8,0,1,unknown,5516.553441
CO00783898,CO00783898,1500,200000,1500,50000,CO,80237,US,-104.900695,39.648236,200000,50000,1,1,1990,8,0,1,unknown,5549.6245641
CO00783909,CO00783909,1500,200000,1500,50000,CO,80237,US,-104.896324,39.648243,200000,50000,1,1,1990,8,0,1,unknown,5517.758523
CO00783910,CO00783910,1500,200000,1500,50000,CO,80237,US,-104.895716,39.648243,200000,50000,1,1,1990,8,0,1,unknown,5526.1652753
CO00783912,CO00783912,1500,200000,1500,50000,CO,80237,US,-104.895415,39.648244,200000,50000,1,1,1990,8,0,1,unknown,5532.6632774
CO00783914,CO00783914,1500,200000,1500,50000,CO,80237,US,-104.896022,39.648245,200000,50000,1,1,1990,8,0,1,unknown,5520.8403177
CO00783915,CO00783915,1500,200000,1500,50000,CO,80237,US,-104.89507,39.648245,200000,50000,1,1,1990,8,0,1,unknown,5537.3182087
CO00783940,CO00783940,1500,200000,1500,50000,CO,80237,US,-104.907404,39.648261,200000,50000,1,1,1990,8,0,1,unknown,5546.765043
CO00783951,CO00783951,1500,200000,1500,50000,CO,80237,US,-104.909087,39.648264,200000,50000,1,1,1990,8,0,1,unknown,5552.7299874
CO00783957,CO00783957,1500,200000,1500,50000,CO,80237,US,-104.906278,39.648267,200000,50000,1,1,1990,8,0,1,unknown,5556.4217329
CO00783989,CO00783989,1500,200000,1500,50000,CO,80237,US,-104.901118,39.648287,200000,50000,1,1,1990,8,0,1,unknown,5546.3681532
CO00784005,CO00784005,1500,200000,1500,50000,CO,80237,US,-104.908607,39.6483,200000,50000,1,1,1990,8,0,1,unknown,5545.7794294
CO00784014,CO00784014,1500,200000,1500,50000,CO,80237,US,-104.891088,39.648304,200000,50000,1,1,1990,8,0,1,unknown,5591.3094932
CO00784029,CO00784029,1500,200000,1500,50000,CO,80237,US,-104.904552,39.648313,200000,50000,1,1,1990,8,0,1,unknown,5579.5898636
CO00784030,CO00784030,1500,200000,1500,50000,CO,80237,US,-104.903504,39.648313,200000,50000,1,1,1990,8,0,1,unknown,5569.3945089
CO00784031,CO00784031,1500,200000,1500,50000,CO,80237,US,-104.898621,39.648313,200000,50000,1,1,1990,8,0,1,unknown,5519.0040578
CO00784034,CO00784034,1500,200000,1500,50000,CO,80237,US,-104.89698,39.648315,200000,50000,1,1,1990,8,0,1,unknown,5515.3944121
CO00784045,CO00784045,1500,200000,1500,50000,CO,80237,US,-104.902069,39.648319,200000,50000,1,1,1990,8,0,1,unknown,5559.7654502
CO00784055,CO00784055,1500,200000,1500,50000,CO,80237,US,-104.90171,39.648323,200000,50000,1,1,1990,8,0,1,unknown,5551.5777695
CO00784067,CO00784067,1500,200000,1500,50000,CO,80237,US,-104.909946,39.648326,200000,50000,1,1,1990,8,0,1,unknown,5553.9635045
CO00784083,CO00784083,1500,200000,1500,50000,CO,80237,US,-104.885431,39.648332,200000,50000,1,1,1990,8,0,1,unknown,5595.9147657
CO00784094,CO00784094,1500,200000,1500,50000,CO,80237,US,-104.902612,39.648336,200000,50000,1,1,1990,8,0,1,unknown,5562.5300533
CO00784099,CO00784099,1500,200000,1500,50000,CO,80237,US,-104.900439,39.648339,200000,50000,1,1,1990,8,0,1,unknown,5545.6112208
CO00784102,CO00784102,1500,200000,1500,50000,CO,80237,US,-104.902957,39.64834,200000,50000,1,1,1990,8,0,1,unknown,5565.8917956
CO00784122,CO00784122,1500,200000,1500,50000,CO,80237,US,-104.89802,39.648351,200000,50000,1,1,1990,8,0,1,unknown,5519.5331097
CO00784124,CO00784124,1500,200000,1500,50000,CO,80237,US,-104.906792,39.648352,200000,50000,1,1,1990,8,0,1,unknown,5547.5323855
CO00784156,CO00784156,1500,200000,1500,50000,CO,80237,US,-104.899064,39.648367,200000,50000,1,1,1990,8,0,1,unknown,5526.0170928
CO00784169,CO00784169,1500,200000,1500,50000,CO,80237,US,-104.888534,39.648373,200000,50000,1,1,1990,8,0,1,unknown,5626.2545239
CO00784176,CO00784176,1500,200000,1500,50000,CO,80237,US,-104.90519,39.648379,200000,50000,1,1,1990,8,0,1,unknown,5568.8754669
CO00784192,CO00784192,1500,200000,1500,50000,CO,80237,US,-104.893918,39.648387,200000,50000,1,1,1990,8,0,1,unknown,5551.6955123
CO00784201,CO00784201,1500,200000,1500,50000,CO,80237,US,-104.907978,39.648393,200000,50000,1,1,1990,8,0,1,unknown,5543.5534878
CO00784202,CO00784202,1500,200000,1500,50000,CO,80237,US,-104.89443,39.648393,200000,50000,1,1,1990,8,0,1,unknown,5547.0205581
CO00784217,CO00784217,1500,200000,1500,50000,CO,80237,US,-104.888193,39.648402,200000,50000,1,1,1990,8,0,1,unknown,5625.9109018
CO00784237,CO00784237,1500,200000,1500,50000,CO,80237,US,-104.890107,39.648409,200000,50000,1,1,1990,8,0,1,unknown,5602.5581452
CO00784247,CO00784247,1500,200000,1500,50000,CO,80237,US,-104.889416,39.648414,200000,50000,1,1,1990,8,0,1,unknown,5623.4855146
CO00784256,CO00784256,1500,200000,1500,50000,CO,80237,US,-104.91067,39.648421,200000,50000,1,1,1990,8,0,1,unknown,5557.2014934
CO00784258,CO00784258,1500,200000,1500,50000,CO,80237,US,-104.900158,39.648422,200000,50000,1,1,1990,8,0,1,unknown,5539.3058564
CO00784302,CO00784302,1500,200000,1500,50000,CO,80237,US,-104.903886,39.648444,200000,50000,1,1,1990,8,0,1,unknown,5576.2849914
CO00784307,CO00784307,1500,200000,1500,50000,CO,80237,US,-104.892891,39.648445,200000,50000,1,1,1990,8,0,1,unknown,5561.5516511
CO00784308,CO00784308,1500,200000,1500,50000,CO,80237,US,-104.892323,39.648445,200000,50000,1,1,1990,8,0,1,unknown,5567.8433967
CO00784317,CO00784317,1500,200000,1500,50000,CO,80237,US,-104.893275,39.64845,200000,50000,1,1,1990,8,0,1,unknown,5555.9119068
CO00784318,CO00784318,1500,200000,1500,50000,CO,80237,US,-104.891659,39.64845,200000,50000,1,1,1990,8,0,1,unknown,5577.1600702
CO00784347,CO00784347,1500,200000,1500,50000,CO,80237,US,-104.909288,39.648466,200000,50000,1,1,1990,8,0,1,unknown,5552.6627039
CO00784358,CO00784358,1500,200000,1500,50000,CO,80237,US,-104.900981,39.648468,200000,50000,1,1,1990,8,0,1,unknown,5541.90626
CO00784378,CO00784378,1500,200000,1500,50000,CO,80237,US,-104.907551,39.648479,200000,50000,1,1,1990,8,0,1,unknown,5544.044892
CO00784379,CO00784379,1500,200000,1500,50000,CO,80237,US,-104.890895,39.648479,200000,50000,1,1,1990,8,0,1,unknown,5596.8222821
CO00784389,CO00784389,1500,200000,1500,50000,CO,80237,US,-104.9064,39.648484,200000,50000,1,1,1990,8,0,1,unknown,5553.6627368
CO00784416,CO00784416,1500,200000,1500,50000,CO,80237,US,-104.898754,39.6485,200000,50000,1,1,1990,8,0,1,unknown,5518.5951536
CO00784433,CO00784433,1500,200000,1500,50000,CO,80237,US,-104.908797,39.64851,200000,50000,1,1,1990,8,0,1,unknown,5545.4177824
CO00784438,CO00784438,1500,200000,1500,50000,CO,80237,US,-104.887425,39.648513,200000,50000,1,1,1990,8,0,1,unknown,5622.1314463
CO00784441,CO00784441,1500,200000,1500,50000,CO,80237,US,-104.902035,39.648514,200000,50000,1,1,1990,8,0,1,unknown,5554.4597184
CO00784448,CO00784448,1500,200000,1500,50000,CO,80237,US,-104.89814,39.648519,200000,50000,1,1,1990,8,0,1,unknown,5516.3307638
CO00784456,CO00784456,1500,200000,1500,50000,CO,80237,US,-104.905786,39.648522,200000,50000,1,1,1990,8,0,1,unknown,5557.8779272
CO00784462,CO00784462,1500,200000,1500,50000,CO,80237,US,-104.901606,39.648528,200000,50000,1,1,1990,8,0,1,unknown,5545.6080187
CO00784474,CO00784474,1500,200000,1500,50000,CO,80237,US,-104.899894,39.648533,200000,50000,1,1,1990,8,0,1,unknown,5533.8166961
CO00784486,CO00784486,1500,200000,1500,50000,CO,80237,US,-104.896435,39.648538,200000,50000,1,1,1990,8,0,1,unknown,5520.4554457
CO00784507,CO00784507,1500,200000,1500,50000,CO,80237,US,-104.895067,39.648547,200000,50000,1,1,1990,8,0,1,unknown,5541.0079529
CO00784508,CO00784508,1500,200000,1500,50000,CO,80237,US,-104.895746,39.648548,200000,50000,1,1,1990,8,0,1,unknown,5529.9423259
CO00784512,CO00784512,1500,200000,1500,50000,CO,80237,US,-104.903498,39.648549,200000,50000,1,1,1990,8,0,1,unknown,5565.6743251
CO00784513,CO00784513,1500,200000,1500,50000,CO,80237,US,-104.895426,39.648549,200000,50000,1,1,1990,8,0,1,unknown,5537.1672244
CO00784514,CO00784514,1500,200000,1500,50000,CO,80237,US,-104.896065,39.64855,200000,50000,1,1,1990,8,0,1,unknown,5523.3426013
CO00784557,CO00784557,1500,200000,1500,50000,CO,80237,US,-104.886974,39.648566,200000,50000,1,1,1990,8,0,1,unknown,5613.080301
CO00784561,CO00784561,1500,200000,1500,50000,CO,80237,US,-104.902607,39.648569,200000,50000,1,1,1990,8,0,1,unknown,5555.1333471
CO00784564,CO00784564,1500,200000,1500,50000,CO,80237,US,-104.902955,39.648571,200000,50000,1,1,1990,8,0,1,unknown,5562.7615396
CO00784577,CO00784577,1500,200000,1500,50000,CO,80237,US,-104.889335,39.648575,200000,50000,1,1,1990,8,0,1,unknown,5624.4727292
CO00784582,CO00784582,1500,200000,1500,50000,CO,80237,US,-104.910924,39.648576,200000,50000,1,1,1990,8,0,1,unknown,5557.7245381
CO00784585,CO00784585,1500,200000,1500,50000,CO,80237,US,-104.906936,39.648577,200000,50000,1,1,1990,8,0,1,unknown,5544.5543211
CO00784590,CO00784590,1500,200000,1500,50000,CO,80237,US,-104.897152,39.64858,200000,50000,1,1,1990,8,0,1,unknown,5514.9106161
CO00784591,CO00784591,1500,200000,1500,50000,CO,80237,US,-104.886064,39.64858,200000,50000,1,1,1990,8,0,1,unknown,5601.3054023
CO00784595,CO00784595,1500,200000,1500,50000,CO,80237,US,-104.90461,39.648585,200000,50000,1,1,1990,8,0,1,unknown,5577.5141056
CO00784601,CO00784601,1500,200000,1500,50000,CO,80237,US,-104.891974,39.648589,200000,50000,1,1,1990,8,0,1,unknown,5575.8949127
CO00784608,CO00784608,1500,200000,1500,50000,CO,80237,US,-104.886491,39.648591,200000,50000,1,1,1990,8,0,1,unknown,5605.8073447
CO00784623,CO00784623,1500,200000,1500,50000,CO,80237,US,-104.885425,39.648599,200000,50000,1,1,1990,8,0,1,unknown,5595.1726495
CO00784642,CO00784642,1500,200000,1500,50000,CO,80237,US,-104.900557,39.648605,200000,50000,1,1,1990,8,0,1,unknown,5537.0426706
CO00784643,CO00784643,1500,200000,1500,50000,CO,80237,US,-104.889854,39.648605,200000,50000,1,1,1990,8,0,1,unknown,5602.4243788
CO00784651,CO00784651,1500,200000,1500,50000,CO,80237,US,-104.888728,39.648608,200000,50000,1,1,1990,8,0,1,unknown,5624.7783066
CO00784666,CO00784666,1500,200000,1500,50000,CO,80237,US,-104.893909,39.648613,200000,50000,1,1,1990,8,0,1,unknown,5551.913383
CO00784675,CO00784675,1500,200000,1500,50000,CO,80237,US,-104.908157,39.648617,200000,50000,1,1,1990,8,0,1,unknown,5543.688455
CO00784677,CO00784677,1500,200000,1500,50000,CO,80237,US,-104.894424,39.648618,200000,50000,1,1,1990,8,0,1,unknown,5547.9184617
CO00784702,CO00784702,1500,200000,1500,50000,CO,80237,US,-104.905454,39.648633,200000,50000,1,1,1990,8,0,1,unknown,5558.4602435
CO00784707,CO00784707,1500,200000,1500,50000,CO,80237,US,-104.899648,39.648636,200000,50000,1,1,1990,8,0,1,unknown,5528.3423554
CO00784718,CO00784718,1500,200000,1500,50000,CO,80237,US,-104.888042,39.648643,200000,50000,1,1,1990,8,0,1,unknown,5623.6657377
CO00784725,CO00784725,1500,200000,1500,50000,CO,80237,US,-104.891252,39.648645,200000,50000,1,1,1990,8,0,1,unknown,5579.0031411
CO00784731,CO00784731,1500,200000,1500,50000,CO,80237,US,-104.910362,39.648652,200000,50000,1,1,1990,8,0,1,unknown,5553.1408929
CO00784733,CO00784733,1500,200000,1500,50000,CO,80237,US,-104.890695,39.648654,200000,50000,1,1,1990,8,0,1,unknown,5599.6882107
CO00784744,CO00784744,1500,200000,1500,50000,CO,80237,US,-104.896778,39.64866,200000,50000,1,1,1990,8,0,1,unknown,5519.0525158
CO00784764,CO00784764,1500,200000,1500,50000,CO,80237,US,-104.909517,39.64867,200000,50000,1,1,1990,8,0,1,unknown,5550.8616868
CO00784782,CO00784782,1500,200000,1500,50000,CO,80237,US,-104.900276,39.648678,200000,50000,1,1,1990,8,0,1,unknown,5535.6024967
CO00784785,CO00784785,1500,200000,1500,50000,CO,80237,US,-104.892886,39.648679,200000,50000,1,1,1990,8,0,1,unknown,5561.666592
CO00784787,CO00784787,1500,200000,1500,50000,CO,80237,US,-104.892318,39.648681,200000,50000,1,1,1990,8,0,1,unknown,5564.6666873
CO00784789,CO00784789,1500,200000,1500,50000,CO,80237,US,-104.893269,39.648683,200000,50000,1,1,1990,8,0,1,unknown,5555.0676646
CO00784795,CO00784795,1500,200000,1500,50000,CO,80237,US,-104.900855,39.648684,200000,50000,1,1,1990,8,0,1,unknown,5537.4964272
CO00784809,CO00784809,1500,200000,1500,50000,CO,80237,US,-104.907716,39.648691,200000,50000,1,1,1990,8,0,1,unknown,5541.3455677
CO00784815,CO00784815,1500,200000,1500,50000,CO,80237,US,-104.901494,39.648693,200000,50000,1,1,1990,8,0,1,unknown,5542.6359582
CO00784825,CO00784825,1500,200000,1500,50000,CO,80237,US,-104.906537,39.648696,200000,50000,1,1,1990,8,0,1,unknown,5547.5255778
CO00784826,CO00784826,1500,200000,1500,50000,CO,80237,US,-104.903881,39.648696,200000,50000,1,1,1990,8,0,1,unknown,5574.5580655
CO00784845,CO00784845,1500,200000,1500,50000,CO,80237,US,-104.911189,39.648703,200000,50000,1,1,1990,8,0,1,unknown,5557.8727205
CO00784870,CO00784870,1500,200000,1500,50000,CO,80237,US,-104.902002,39.648709,200000,50000,1,1,1990,8,0,1,unknown,5552.9534618
CO00784871,CO00784871,1500,200000,1500,50000,CO,80237,US,-104.898266,39.648709,200000,50000,1,1,1990,8,0,1,unknown,5516.2995269
CO00784877,CO00784877,1500,200000,1500,50000,CO,80237,US,-104.908998,39.648714,200000,50000,1,1,1990,8,0,1,unknown,5544.5747444
CO00784891,CO00784891,1500,200000,1500,50000,CO,80237,US,-104.89943,39.648729,200000,50000,1,1,1990,8,0,1,unknown,5524.7575423
CO00784957,CO00784957,1500,200000,1500,50000,CO,80237,US,-104.905162,39.648763,200000,50000,1,1,1990,8,0,1,unknown,5560.3766018
CO00784958,CO00784958,1500,200000,1500,50000,CO,80237,US,-104.903493,39.648763,200000,50000,1,1,1990,8,0,1,unknown,5563.7743874
CO00784988,CO00784988,1500,200000,1500,50000,CO,80237,US,-104.902601,39.648783,200000,50000,1,1,1990,8,0,1,unknown,5549.7338981
CO00784990,CO00784990,1500,200000,1500,50000,CO,80237,US,-104.900037,39.648784,200000,50000,1,1,1990,8,0,1,unknown,5530.9812072
CO00784996,CO00784996,1500,200000,1500,50000,CO,80237,US,-104.902949,39.648785,200000,50000,1,1,1990,8,0,1,unknown,5558.7125532
CO00785012,CO00785012,1500,200000,1500,50000,CO,80237,US,-104.910585,39.648791,200000,50000,1,1,1990,8,0,1,unknown,5553.2109782
CO00785026,CO00785026,1500,200000,1500,50000,CO,80237,US,-104.907094,39.648801,200000,50000,1,1,1990,8,0,1,unknown,5542.8866669
CO00785037,CO00785037,1500,200000,1500,50000,CO,80237,US,-104.911465,39.648806,200000,50000,1,1,1990,8,0,1,unknown,5558.7253682
CO00785043,CO00785043,1500,200000,1500,50000,CO,80237,US,-104.897285,39.648808,200000,50000,1,1,1990,8,0,1,unknown,5513.616223
CO00785064,CO00785064,1500,200000,1500,50000,CO,80237,US,-104.899213,39.648821,200000,50000,1,1,1990,8,0,1,unknown,5522.4334805
CO00785070,CO00785070,1500,200000,1500,50000,CO,80237,US,-104.904579,39.648824,200000,50000,1,1,1990,8,0,1,unknown,5574.4919861
CO00785094,CO00785094,1500,200000,1500,50000,CO,80237,US,-104.908354,39.648834,200000,50000,1,1,1990,8,0,1,unknown,5543.2463093
CO00785095,CO00785095,1500,200000,1500,50000,CO,80237,US,-104.890498,39.648834,200000,50000,1,1,1990,8,0,1,unknown,5603.2085454
CO00785102,CO00785102,1500,200000,1500,50000,CO,80237,US,-104.893904,39.648835,200000,50000,1,1,1990,8,0,1,unknown,5550.6394132
CO00785107,CO00785107,1500,200000,1500,50000,CO,80237,US,-104.894415,39.64884,200000,50000,1,1,1990,8,0,1,unknown,5546.7189866
CO00785150,CO00785150,1500,200000,1500,50000,CO,80237,US,-104.888264,39.648863,200000,50000,1,1,1990,8,0,1,unknown,5622.4898879
CO00785193,CO00785193,1500,200000,1500,50000,CO,80237,US,-104.899816,39.648879,200000,50000,1,1,1990,8,0,1,unknown,5525.6482378
CO00785209,CO00785209,1500,200000,1500,50000,CO,80237,US,-104.911756,39.648887,200000,50000,1,1,1990,8,0,1,unknown,5559.5103354
CO00785216,CO00785216,1500,200000,1500,50000,CO,80237,US,-104.887468,39.648892,200000,50000,1,1,1990,8,0,1,unknown,5613.3133883
CO00785221,CO00785221,1500,200000,1500,50000,CO,80237,US,-104.901301,39.648895,200000,50000,1,1,1990,8,0,1,unknown,5536.2000328
CO00785235,CO00785235,1500,200000,1500,50000,CO,80237,US,-104.889791,39.648901,200000,50000,1,1,1990,8,0,1,unknown,5608.8723219
CO00785236,CO00785236,1500,200000,1500,50000,CO,80237,US,-104.885415,39.648901,200000,50000,1,1,1990,8,0,1,unknown,5594.9447689
CO00785252,CO00785252,1500,200000,1500,50000,CO,80237,US,-104.906684,39.648906,200000,50000,1,1,1990,8,0,1,unknown,5545.400161
CO00785254,CO00785254,1500,200000,1500,50000,CO,80237,US,-104.886054,39.648907,200000,50000,1,1,1990,8,0,1,unknown,5599.5424331
CO00785258,CO00785258,1500,200000,1500,50000,CO,80237,US,-104.907899,39.648909,200000,50000,1,1,1990,8,0,1,unknown,5538.679485
CO00785259,CO00785259,1500,200000,1500,50000,CO,80237,US,-104.886488,39.648909,200000,50000,1,1,1990,8,0,1,unknown,5601.4479778
CO00785263,CO00785263,1500,200000,1500,50000,CO,80237,US,-104.909227,39.64891,200000,50000,1,1,1990,8,0,1,unknown,5544.1502233
CO00785264,CO00785264,1500,200000,1500,50000,CO,80237,US,-104.889347,39.64891,200000,50000,1,1,1990,8,0,1,unknown,5622.1322468
CO00785268,CO00785268,1500,200000,1500,50000,CO,80237,US,-104.886953,39.648911,200000,50000,1,1,1990,8,0,1,unknown,5606.6167444
CO00785271,CO00785271,1500,200000,1500,50000,CO,80237,US,-104.888704,39.648912,200000,50000,1,1,1990,8,0,1,unknown,5622.9612692
CO00785272,CO00785272,1500,200000,1500,50000,CO,80237,US,-104.910811,39.648913,200000,50000,1,1,1990,8,0,1,unknown,5553.3455452
CO00785278,CO00785278,1500,200000,1500,50000,CO,80237,US,-104.898989,39.648916,200000,50000,1,1,1990,8,0,1,unknown,5515.6755571
CO00785289,CO00785289,1500,200000,1500,50000,CO,80237,US,-104.896929,39.648922,200000,50000,1,1,1990,8,0,1,unknown,5518.1586149
CO00785323,CO00785323,1500,200000,1500,50000,CO,80237,US,-104.89288,39.648934,200000,50000,1,1,1990,8,0,1,unknown,5560.3433636
CO00785324,CO00785324,1500,200000,1500,50000,CO,80237,US,-104.891296,39.648934,200000,50000,1,1,1990,8,0,1,unknown,5580.9263072
CO00785330,CO00785330,1500,200000,1500,50000,CO,80237,US,-104.89326,39.648936,200000,50000,1,1,1990,8,0,1,unknown,5553.6603319
CO00785331,CO00785331,1500,200000,1500,50000,CO,80237,US,-104.892308,39.648936,200000,50000,1,1,1990,8,0,1,unknown,5563.3786984
CO00785334,CO00785334,1500,200000,1500,50000,CO,80237,US,-104.902043,39.648937,200000,50000,1,1,1990,8,0,1,unknown,5545.0393179
CO00785335,CO00785335,1500,200000,1500,50000,CO,80237,US,-104.891921,39.648937,200000,50000,1,1,1990,8,0,1,unknown,5575.7951883
CO00785336,CO00785336,1500,200000,1500,50000,CO,80237,US,-104.901652,39.648938,200000,50000,1,1,1990,8,0,1,unknown,5540.4100165
CO00785350,CO00785350,1500,200000,1500,50000,CO,80237,US,-104.912054,39.648946,200000,50000,1,1,1990,8,0,1,unknown,5561.353006
CO00785357,CO00785357,1500,200000,1500,50000,CO,80237,US,-104.906055,39.648955,200000,50000,1,1,1990,8,0,1,unknown,5550.9722216
CO00785369,CO00785369,1500,200000,1500,50000,CO,80237,US,-104.903878,39.64896,200000,50000,1,1,1990,8,0,1,unknown,5571.2119467
CO00785383,CO00785383,1500,200000,1500,50000,CO,80237,US,-104.890866,39.648965,200000,50000,1,1,1990,8,0,1,unknown,5586.3934399
CO00785398,CO00785398,1500,200000,1500,50000,CO,80237,US,-104.899599,39.648971,200000,50000,1,1,1990,8,0,1,unknown,5519.3180441
CO00785407,CO00785407,1500,200000,1500,50000,CO,80237,US,-104.903495,39.648975,200000,50000,1,1,1990,8,0,1,unknown,5562.6654208
CO00785414,CO00785414,1500,200000,1500,50000,CO,80237,US,-104.912355,39.648978,200000,50000,1,1,1990,8,0,1,unknown,5563.0098467
CO00785415,CO00785415,1500,200000,1500,50000,CO,80237,US,-104.9026,39.648978,200000,50000,1,1,1990,8,0,1,unknown,5548.2604827
CO00785424,CO00785424,1500,200000,1500,50000,CO,80237,US,-104.905,39.648982,200000,50000,1,1,1990,8,0,1,unknown,5564.0126813
CO00785429,CO00785429,1500,200000,1500,50000,CO,80237,US,-104.902944,39.648983,200000,50000,1,1,1990,8,0,1,unknown,5556.5190525
CO00785438,CO00785438,1500,200000,1500,50000,CO,80237,US,-104.89566,39.648987,200000,50000,1,1,1990,8,0,1,unknown,5530.4004919
CO00785447,CO00785447,1500,200000,1500,50000,CO,80237,US,-104.895962,39.648988,200000,50000,1,1,1990,8,0,1,unknown,5525.1592352
CO00785448,CO00785448,1500,200000,1500,50000,CO,80237,US,-104.895362,39.648988,200000,50000,1,1,1990,8,0,1,unknown,5535.8387861
CO00785450,CO00785450,1500,200000,1500,50000,CO,80237,US,-104.895035,39.648989,200000,50000,1,1,1990,8,0,1,unknown,5539.6935336
CO00785478,CO00785478,1500,200000,1500,50000,CO,80237,US,-104.896335,39.648998,200000,50000,1,1,1990,8,0,1,unknown,5521.8916137
CO00785489,CO00785489,1500,200000,1500,50000,CO,80237,US,-104.909958,39.649002,200000,50000,1,1,1990,8,0,1,unknown,5549.4455418
CO00785509,CO00785509,1500,200000,1500,50000,CO,80237,US,-104.907266,39.649016,200000,50000,1,1,1990,8,0,1,unknown,5538.2882022
CO00785516,CO00785516,1500,200000,1500,50000,CO,80237,US,-104.911052,39.649018,200000,50000,1,1,1990,8,0,1,unknown,5554.2498595
CO00785575,CO00785575,1500,200000,1500,50000,CO,80237,US,-104.908566,39.649039,200000,50000,1,1,1990,8,0,1,unknown,5542.7164569
